contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
IBM171222C00138000,IBM,2017-12-22,138.00,call,0.00,10.07,9.00,94,11.15,4,0,0,2017-11-15,0.21487,0.83765,0.02441,-0.03700,0.11504,0.11461
IBM171222P00138000,IBM,2017-12-22,138.00,put,0.00,0.54,0.43,16,0.65,195,0,0,2017-11-15,0.17585,-0.11711,0.02387,-0.02132,0.09209,-0.01795
IBM171222C00139000,IBM,2017-12-22,139.00,call,0.00,8.85,8.20,119,9.50,67,0,0,2017-11-15,0.17585,0.85557,0.02760,-0.02902,0.10646,0.11857
IBM171222P00139000,IBM,2017-12-22,139.00,put,0.64,0.65,0.54,5,0.76,182,7,2,2017-11-15,0.17585,-0.14443,0.02760,-0.02460,0.10646,-0.02217
IBM171222C00140000,IBM,2017-12-22,140.00,call,4.84,8.03,7.75,1,8.30,54,0,165,2017-11-15,0.17585,0.82448,0.03136,-0.03234,0.12095,0.11477
IBM171222P00140000,IBM,2017-12-22,140.00,put,0.74,0.76,0.67,1,0.85,87,69,14,2017-11-15,0.17585,-0.17552,0.03136,-0.02790,0.12095,-0.02698
IBM171222C00141000,IBM,2017-12-22,141.00,call,0.00,6.85,6.00,86,7.70,3,0,0,2017-11-15,0.13683,0.84637,0.03697,-0.02426,0.11095,0.11932
IBM171222P00141000,IBM,2017-12-22,141.00,put,0.00,0.89,0.79,5,0.99,4,0,0,2017-11-15,0.17585,-0.21028,0.03502,-0.03109,0.13508,-0.03238
IBM171222C00142000,IBM,2017-12-22,142.00,call,0.00,6.50,6.15,211,6.85,249,0,0,2017-11-15,0.17585,0.75150,0.03846,-0.03856,0.14835,0.10545
IBM171222P00142000,IBM,2017-12-22,142.00,put,1.10,1.08,1.00,5,1.17,34,1,4,2017-11-15,0.15634,-0.22440,0.04090,-0.02855,0.14025,-0.03445
IBM171222C00143000,IBM,2017-12-22,143.00,call,0.00,5.67,5.50,21,5.85,161,0,0,2017-11-15,0.17585,0.71017,0.04155,-0.04122,0.16027,0.10001
IBM171222P00143000,IBM,2017-12-22,143.00,put,0.55,1.28,1.17,5,1.40,249,0,7,2017-11-15,0.15634,-0.26881,0.04506,-0.03135,0.15451,-0.04133
IBM171222C00144000,IBM,2017-12-22,144.00,call,4.95,4.92,4.75,23,5.10,6,9,0,2017-11-15,0.15634,0.68311,0.04864,-0.03828,0.16680,0.09698
IBM171222P00144000,IBM,2017-12-22,144.00,put,1.48,1.53,1.43,3,1.63,84,7,28,2017-11-15,0.15634,-0.31689,0.04864,-0.03371,0.16680,-0.04882
IBM171222C00145000,IBM,2017-12-22,145.00,call,4.51,4.25,4.05,49,4.45,127,2,6,2017-11-15,0.15634,0.63209,0.05147,-0.04011,0.17651,0.09002
IBM171222P00145000,IBM,2017-12-22,145.00,put,1.88,1.86,1.74,2,1.99,57,40,15,2017-11-15,0.15634,-0.36791,0.05147,-0.03551,0.17651,-0.05679
IBM171222C00146000,IBM,2017-12-22,146.00,call,3.70,3.58,3.45,23,3.70,208,1,6,2017-11-15,0.15634,0.57899,0.05341,-0.04129,0.18317,0.08270
IBM171222P00146000,IBM,2017-12-22,146.00,put,2.20,2.20,2.11,10,2.29,92,54,20,2017-11-15,0.15634,-0.42101,0.05341,-0.03666,0.18317,-0.06513
IBM171222C00147000,IBM,2017-12-22,147.00,call,2.98,3.06,2.92,1,3.20,27,692,102,2017-11-15,0.15634,0.52479,0.05438,-0.04175,0.18648,0.07516
IBM171222P00147000,IBM,2017-12-22,147.00,put,2.36,2.66,2.55,4,2.77,6,27,22,2017-11-15,0.15634,-0.47521,0.05438,-0.03709,0.18648,-0.07368
IBM171222C00148000,IBM,2017-12-22,148.00,call,2.40,2.53,2.41,1,2.64,10,3,2,2017-11-15,0.15634,0.47049,0.05434,-0.04148,0.18633,0.06754
IBM171222P00148000,IBM,2017-12-22,148.00,put,3.30,3.15,3.00,10,3.30,58,16,52,2017-11-15,0.15634,-0.52951,0.05434,-0.03679,0.18633,-0.08231
IBM171222C00149000,IBM,2017-12-22,149.00,call,2.62,2.08,1.97,1,2.18,6,1,22,2017-11-15,0.15634,0.41710,0.05330,-0.04050,0.18279,0.06001
IBM171222P00149000,IBM,2017-12-22,149.00,put,3.32,3.73,3.60,10,3.85,93,12,10,2017-11-15,0.15634,-0.58290,0.05330,-0.03577,0.18279,-0.09085
IBM171222C00150000,IBM,2017-12-22,150.00,call,1.74,1.70,1.59,2,1.81,10,20,185,2017-11-15,0.15634,0.36554,0.05136,-0.03886,0.17613,0.05270
IBM171222P00150000,IBM,2017-12-22,150.00,put,4.50,4.33,4.20,15,4.45,23,21,61,2017-11-15,0.13683,-0.65519,0.05748,-0.02870,0.17252,-0.10192
IBM171222C00152500,IBM,2017-12-22,152.50,call,0.97,0.95,0.89,5,1.00,5,37,63,2017-11-15,0.15634,0.24959,0.04336,-0.03255,0.14870,0.03614
IBM171222P00152500,IBM,2017-12-22,152.50,put,2.63,6.10,5.75,160,6.45,154,0,67,2017-11-15,0.13683,-0.78195,0.04597,-0.02166,0.13797,-0.12269
IBM171222C00155000,IBM,2017-12-22,155.00,call,0.53,0.55,0.48,5,0.62,159,670,180,2017-11-15,0.15634,0.15806,0.03297,-0.02460,0.11305,0.02297
IBM171222P00155000,IBM,2017-12-22,155.00,put,3.54,8.68,7.55,85,9.80,26,0,26,2017-11-15,0.19536,-0.78554,0.03189,-0.03212,0.13665,-0.12606
IBM171222C00157500,IBM,2017-12-22,157.50,call,0.20,0.33,0.24,1,0.42,5,0,187,2017-11-15,0.15634,0.09277,0.02268,-0.01686,0.07778,0.01352
IBM171222P00157500,IBM,2017-12-22,157.50,put,5.14,10.65,8.55,11,12.75,1,0,5,2017-11-15,0.17585,-0.87923,0.02440,-0.01791,0.09411,-0.14195
IBM171222C00160000,IBM,2017-12-22,160.00,call,0.17,0.20,0.12,10,0.27,142,16,23,2017-11-15,0.15634,0.05047,0.01419,-0.01051,0.04867,0.00737
IBM171222P00160000,IBM,2017-12-22,160.00,put,5.89,13.03,10.90,11,15.15,1,0,4,2017-11-15,0.17585,-0.92681,0.01687,-0.01072,0.06507,-0.15135
IBM171222C00162500,IBM,2017-12-22,162.50,call,0.17,0.11,0.07,26,0.15,23,0,2,2017-11-15,0.17585,0.04187,0.01086,-0.01015,0.04189,0.00610
IBM171222P00162500,IBM,2017-12-22,162.50,put,0.00,15.50,13.40,11,17.60,1,0,0,2017-11-15,0.19536,-0.93951,0.01310,-0.00994,0.05614,-0.15575
IBM171222C00165000,IBM,2017-12-22,165.00,call,0.03,0.07,0.04,20,0.11,19,0,8,2017-11-15,0.17585,0.02264,0.00653,-0.00609,0.02518,0.00331
IBM171222P00165000,IBM,2017-12-22,165.00,put,0.00,17.93,15.65,6,20.20,15,0,0,2017-11-15,0.21487,-0.94815,0.01055,-0.00944,0.04972,-0.15955
IBM171222C00167500,IBM,2017-12-22,167.50,call,0.00,0.01,0.00,0,0.12,20,0,0,2017-11-15,0.15634,0.00522,0.00205,-0.00151,0.00704,0.00077
IBM171222P00167500,IBM,2017-12-22,167.50,put,0.00,20.45,18.30,11,22.60,1,0,0,2017-11-15,0.23438,-0.95422,0.00875,-0.00915,0.04501,-0.16297
IBM171222C00170000,IBM,2017-12-22,170.00,call,0.00,0.01,0.00,0,0.15,123,0,0,2017-11-15,0.17585,0.00562,0.00195,-0.00181,0.00751,0.00082
IBM171222P00170000,IBM,2017-12-22,170.00,put,0.00,22.80,20.50,17,25.10,5,0,0,2017-11-15,0.23438,-0.97034,0.00614,-0.00474,0.03157,-0.16783
IBM171222C00172500,IBM,2017-12-22,172.50,call,0.00,0.01,0.00,0,0.10,3,0,0,2017-11-15,0.17585,0.00259,0.00097,-0.00090,0.00375,0.00038
IBM171222P00172500,IBM,2017-12-22,172.50,put,0.00,25.38,23.05,6,27.70,10,0,0,2017-11-15,0.27341,-0.96187,0.00647,-0.00904,0.03882,-0.16916
IBM171222C00175000,IBM,2017-12-22,175.00,call,0.00,0.01,0.00,0,0.44,8,0,0,2017-11-15,0.19536,0.00305,0.00102,-0.00116,0.00435,0.00045
IBM171222P00175000,IBM,2017-12-22,175.00,put,0.00,27.80,25.50,22,30.10,1,0,0,2017-11-15,0.27341,-0.97369,0.00476,-0.00512,0.02857,-0.17339
IBM171222C00177500,IBM,2017-12-22,177.50,call,0.00,0.01,0.00,0,0.43,8,0,0,2017-11-15,0.21487,0.00352,0.00105,-0.00145,0.00495,0.00051
IBM171222P00177500,IBM,2017-12-22,177.50,put,0.00,30.30,28.00,15,32.60,5,0,0,2017-11-15,0.29292,-0.97471,0.00430,-0.00542,0.02764,-0.17608
IBM171222C00180000,IBM,2017-12-22,180.00,call,0.00,0.01,0.00,0,0.43,5,0,0,2017-11-15,0.23438,0.00400,0.00108,-0.00178,0.00555,0.00058
IBM171222P00180000,IBM,2017-12-22,180.00,put,0.00,32.88,30.55,6,35.20,5,0,0,2017-11-15,0.33194,-0.96754,0.00467,-0.00969,0.03401,-0.17760
IBM171222C00182500,IBM,2017-12-22,182.50,call,0.00,0.01,0.00,0,0.44,16,0,0,2017-11-15,0.23438,0.00228,0.00065,-0.00107,0.00334,0.00033
IBM171222P00182500,IBM,2017-12-22,182.50,put,0.00,35.30,33.05,11,37.55,1,0,0,2017-11-15,0.33194,-0.97594,0.00364,-0.00620,0.02650,-0.18133
IBM171222C00185000,IBM,2017-12-22,185.00,call,0.00,0.01,0.00,0,0.10,6,0,0,2017-11-15,0.25390,0.00271,0.00070,-0.00135,0.00391,0.00039
IBM171222P00185000,IBM,2017-12-22,185.00,put,0.00,37.80,35.50,19,40.10,5,0,0,2017-11-15,0.35146,-0.97627,0.00340,-0.00668,0.02620,-0.18392
IBM171222C00187500,IBM,2017-12-22,187.50,call,0.00,0.01,0.00,0,0.22,15,0,0,2017-11-15,0.27341,0.00316,0.00075,-0.00167,0.00449,0.00046
IBM171222P00187500,IBM,2017-12-22,187.50,put,0.00,40.30,38.00,17,42.60,1,0,0,2017-11-15,0.35146,-0.98223,0.00266,-0.00387,0.02051,-0.18730
IBM171222C00190000,IBM,2017-12-22,190.00,call,0.00,0.01,0.00,0,0.09,9,0,0,2017-11-15,0.27341,0.00197,0.00049,-0.00109,0.00293,0.00029
IBM171222P00190000,IBM,2017-12-22,190.00,put,0.00,42.85,40.50,16,45.20,10,0,0,2017-11-15,0.39048,-0.97653,0.00303,-0.00777,0.02596,-0.18903
IBM171222C00195000,IBM,2017-12-22,195.00,call,0.00,0.01,0.00,0,0.04,5,0,0,2017-11-15,0.31243,0.00278,0.00058,-0.00170,0.00401,0.00040
IBM171222P00195000,IBM,2017-12-22,195.00,put,0.00,47.80,45.50,16,50.10,5,0,0,2017-11-15,0.40999,-0.98147,0.00236,-0.00566,0.02125,-0.19480
IBM171222C00200000,IBM,2017-12-22,200.00,call,0.00,0.01,0.00,0,0.04,5,0,0,2017-11-15,0.33194,0.00224,0.00045,-0.00148,0.00329,0.00032
IBM171222P00200000,IBM,2017-12-22,200.00,put,0.00,52.80,50.50,17,55.10,5,0,0,2017-11-15,0.44901,-0.98074,0.00223,-0.00707,0.02197,-0.19977
IBM171222C00210000,IBM,2017-12-22,210.00,call,0.00,0.01,0.00,0,0.11,4,0,0,2017-11-15,0.37097,0.00161,0.00030,-0.00123,0.00244,0.00023
IBM171222P00210000,IBM,2017-12-22,210.00,put,0.00,62.85,60.50,17,65.20,10,0,0,2017-11-15,0.52706,-0.97885,0.00206,-0.01036,0.02378,-0.20966
IBM171229C00125000,IBM,2017-12-29,125.00,call,0.00,22.62,20.30,2,24.95,11,0,0,2017-11-15,0.29292,0.95208,0.00666,-0.02068,0.05092,0.14160
IBM171229P00125000,IBM,2017-12-29,125.00,put,0.00,0.01,0.00,0,0.17,26,0,0,2017-11-15,0.17585,-0.00327,0.00110,-0.00099,0.00504,-0.00059
IBM171229C00130000,IBM,2017-12-29,130.00,call,0.00,17.65,15.35,30,19.95,2,0,0,2017-11-15,0.25390,0.92810,0.01057,-0.02397,0.07000,0.14323
IBM171229P00130000,IBM,2017-12-29,130.00,put,0.25,0.21,0.16,15,0.26,21,1,1,2017-11-15,0.21487,-0.04340,0.00839,-0.01127,0.04702,-0.00794
IBM171229C00135000,IBM,2017-12-29,135.00,call,0.00,13.22,11.10,11,15.35,1,0,0,2017-11-15,0.23438,0.86708,0.01795,-0.03286,0.10972,0.13794
IBM171229P00135000,IBM,2017-12-29,135.00,put,0.20,0.43,0.38,10,0.49,32,0,12,2017-11-15,0.19536,-0.09341,0.01673,-0.01848,0.08526,-0.01710
IBM171229C00137000,IBM,2017-12-29,137.00,call,0.00,11.10,9.50,66,12.70,86,0,0,2017-11-15,0.19536,0.86503,0.02176,-0.02831,0.11087,0.14014
IBM171229P00137000,IBM,2017-12-29,137.00,put,0.25,0.56,0.50,10,0.62,94,0,13,2017-11-15,0.17585,-0.11152,0.02114,-0.01884,0.09699,-0.02038
IBM171229C00138000,IBM,2017-12-29,138.00,call,10.00,10.07,8.80,62,11.35,79,30,0,2017-11-15,0.19536,0.84037,0.02435,-0.03115,0.12408,0.13678
IBM171229P00138000,IBM,2017-12-29,138.00,put,0.70,0.66,0.59,10,0.73,107,15,0,2017-11-15,0.17585,-0.13581,0.02427,-0.02159,0.11134,-0.02485
IBM171229C00139000,IBM,2017-12-29,139.00,call,0.00,9.28,7.50,92,11.05,85,0,0,2017-11-15,0.19536,0.81315,0.02692,-0.03396,0.13718,0.13292
IBM171229P00139000,IBM,2017-12-29,139.00,put,0.00,0.77,0.69,10,0.85,115,0,0,2017-11-15,0.17585,-0.16327,0.02745,-0.02437,0.12592,-0.02991
IBM171229C00140000,IBM,2017-12-29,140.00,call,0.00,8.35,7.00,79,9.70,81,0,0,2017-11-15,0.17585,0.80612,0.03059,-0.03155,0.14032,0.13296
IBM171229P00140000,IBM,2017-12-29,140.00,put,0.83,0.85,0.74,10,0.97,110,0,4,2017-11-15,0.15634,-0.16745,0.03139,-0.02193,0.12799,-0.03057
IBM171229C00141000,IBM,2017-12-29,141.00,call,0.00,7.08,6.25,230,7.90,193,0,0,2017-11-15,0.13683,0.82760,0.03654,-0.02392,0.13041,0.13837
IBM171229P00141000,IBM,2017-12-29,141.00,put,0.42,1.09,0.97,10,1.21,24,0,3,2017-11-15,0.17585,-0.22750,0.03360,-0.02970,0.15413,-0.04181
IBM171229C00142000,IBM,2017-12-29,142.00,call,6.75,6.70,6.40,122,7.00,186,1,0,2017-11-15,0.17585,0.73610,0.03639,-0.03658,0.16693,0.12235
IBM171229P00142000,IBM,2017-12-29,142.00,put,1.45,1.25,1.18,5,1.31,92,2,0,2017-11-15,0.15634,-0.24104,0.03903,-0.02711,0.15915,-0.04415
IBM171229C00143000,IBM,2017-12-29,143.00,call,0.00,5.95,5.80,11,6.10,91,0,0,2017-11-15,0.17585,0.69722,0.03887,-0.03870,0.17832,0.11630
IBM171229P00143000,IBM,2017-12-29,143.00,put,1.50,1.46,1.39,10,1.54,88,17,0,2017-11-15,0.15634,-0.28309,0.04238,-0.02934,0.17284,-0.05194
IBM171229C00144000,IBM,2017-12-29,144.00,call,0.00,5.22,5.05,10,5.40,88,0,0,2017-11-15,0.15634,0.67195,0.04525,-0.03576,0.18452,0.11304
IBM171229P00144000,IBM,2017-12-29,144.00,put,1.92,1.77,1.65,2,1.89,47,5,0,2017-11-15,0.15634,-0.32805,0.04525,-0.03119,0.18452,-0.06031
IBM171229C00145000,IBM,2017-12-29,145.00,call,4.37,4.53,4.35,20,4.70,75,41,0,2017-11-15,0.15634,0.62468,0.04750,-0.03719,0.19372,0.10542
IBM171229P00145000,IBM,2017-12-29,145.00,put,2.00,2.08,1.97,10,2.20,26,11,10,2017-11-15,0.15634,-0.37532,0.04750,-0.03259,0.19372,-0.06913
IBM171229C00146000,IBM,2017-12-29,146.00,call,4.06,3.88,3.70,26,4.05,75,5,40,2017-11-15,0.15634,0.57581,0.04906,-0.03811,0.20006,0.09745
IBM171229P00146000,IBM,2017-12-29,146.00,put,2.30,2.43,2.34,2,2.52,91,49,21,2017-11-15,0.15634,-0.42419,0.04906,-0.03348,0.20006,-0.07831
IBM171229C00147000,IBM,2017-12-29,147.00,call,3.24,3.30,3.15,10,3.45,2,50,1,2017-11-15,0.15634,0.52608,0.04986,-0.03847,0.20332,0.08927
IBM171229P00147000,IBM,2017-12-29,147.00,put,1.00,2.88,2.78,10,2.98,3,0,11,2017-11-15,0.15634,-0.47392,0.04986,-0.03381,0.20332,-0.08769
IBM171229C00148000,IBM,2017-12-29,148.00,call,3.09,2.77,2.63,8,2.92,5,10,0,2017-11-15,0.15634,0.47629,0.04988,-0.03827,0.20339,0.08101
IBM171229P00148000,IBM,2017-12-29,148.00,put,3.09,3.38,3.25,2,3.50,15,12,32,2017-11-15,0.15634,-0.52371,0.04988,-0.03357,0.20339,-0.09715
IBM171229C00149000,IBM,2017-12-29,149.00,call,0.00,2.32,2.18,7,2.46,18,0,0,2017-11-15,0.15634,0.42719,0.04913,-0.03751,0.20035,0.07282
IBM171229P00149000,IBM,2017-12-29,149.00,put,3.74,3.92,3.80,2,4.05,30,2,9,2017-11-15,0.13683,-0.58588,0.05576,-0.02809,0.19901,-0.10839
IBM171229C00150000,IBM,2017-12-29,150.00,call,2.06,1.92,1.80,2,2.05,5,159,64,2017-11-15,0.15634,0.37951,0.04767,-0.03624,0.19439,0.06483
IBM171229P00150000,IBM,2017-12-29,150.00,put,4.42,4.55,4.40,10,4.70,28,6,15,2017-11-15,0.15634,-0.62049,0.04767,-0.03148,0.19439,-0.11574
IBM171229C00152500,IBM,2017-12-29,152.50,call,1.14,1.14,1.07,1,1.21,5,45,30,2017-11-15,0.15634,0.27051,0.04145,-0.03125,0.16903,0.04642
IBM171229P00152500,IBM,2017-12-29,152.50,put,6.25,6.30,6.15,10,6.45,30,13,44,2017-11-15,0.13683,-0.75981,0.04450,-0.02095,0.15884,-0.14215
IBM171229C00155000,IBM,2017-12-29,155.00,call,0.59,0.72,0.61,4,0.83,2,30,38,2017-11-15,0.15634,0.18119,0.03300,-0.02473,0.13457,0.03121
IBM171229P00155000,IBM,2017-12-29,155.00,put,3.60,8.35,6.75,113,9.95,23,0,2,2017-11-15,0.15634,-0.81881,0.03300,-0.01981,0.13457,-0.15538
IBM171229C00157500,IBM,2017-12-29,157.50,call,0.24,0.44,0.34,10,0.53,15,0,53,2017-11-15,0.15634,0.11398,0.02416,-0.01802,0.09851,0.01969
IBM171229P00157500,IBM,2017-12-29,157.50,put,0.00,10.57,8.55,11,12.60,1,0,0,2017-11-15,0.15634,-0.88602,0.02416,-0.01302,0.09851,-0.16991
IBM171229C00160000,IBM,2017-12-29,160.00,call,0.24,0.24,0.20,10,0.29,1,83,0,2017-11-15,0.15634,0.06736,0.01632,-0.01213,0.06657,0.01167
IBM171229P00160000,IBM,2017-12-29,160.00,put,0.00,12.95,10.65,6,15.25,15,0,0,2017-11-15,0.15634,-0.93264,0.01632,-0.00706,0.06657,-0.18094
IBM171229C00162500,IBM,2017-12-29,162.50,call,0.00,0.21,0.09,29,0.32,74,0,0,2017-11-15,0.17585,0.05736,0.01280,-0.01200,0.05873,0.00991
IBM171229P00162500,IBM,2017-12-29,162.50,put,0.00,15.28,13.00,27,17.55,1,0,0,2017-11-15,0.15634,-0.96257,0.01022,-0.00242,0.04169,-0.18912
IBM171229C00165000,IBM,2017-12-29,165.00,call,0.00,0.12,0.04,34,0.20,62,0,0,2017-11-15,0.17585,0.03382,0.00836,-0.00782,0.03837,0.00586
IBM171229P00165000,IBM,2017-12-29,165.00,put,0.00,17.85,15.60,2,20.10,10,0,0,2017-11-15,0.19536,-0.94933,0.01045,-0.00681,0.05323,-0.18989
IBM171229C00167500,IBM,2017-12-29,167.50,call,0.00,0.01,0.00,0,0.38,5,0,0,2017-11-15,0.13683,0.00367,0.00157,-0.00089,0.00561,0.00064
IBM171229P00167500,IBM,2017-12-29,167.50,put,0.00,20.25,18.00,22,22.50,1,0,0,2017-11-15,0.17585,-0.98095,0.00517,0.00049,0.02373,-0.19833
IBM171229C00170000,IBM,2017-12-29,170.00,call,0.00,0.01,0.00,0,0.36,174,0,0,2017-11-15,0.15634,0.00449,0.00165,-0.00121,0.00671,0.00078
IBM171229P00170000,IBM,2017-12-29,170.00,put,0.00,22.83,20.55,6,25.10,1,0,0,2017-11-15,0.23438,-0.95729,0.00759,-0.00716,0.04641,-0.19732
IBM171229C00172500,IBM,2017-12-29,172.50,call,0.00,0.01,0.00,0,0.38,33,0,0,2017-11-15,0.17585,0.00530,0.00170,-0.00158,0.00778,0.00092
IBM171229P00172500,IBM,2017-12-29,172.50,put,0.00,25.38,23.05,6,27.70,5,0,0,2017-11-15,0.25390,-0.95968,0.00669,-0.00749,0.04430,-0.20075
IBM171229C00175000,IBM,2017-12-29,175.00,call,0.00,0.01,0.00,0,0.40,59,0,0,2017-11-15,0.17585,0.00263,0.00090,-0.00084,0.00414,0.00046
IBM171229P00175000,IBM,2017-12-29,175.00,put,0.00,27.82,25.50,17,30.15,1,0,0,2017-11-15,0.25390,-0.97195,0.00496,-0.00406,0.03287,-0.20585
IBM171229C00177500,IBM,2017-12-29,177.50,call,0.00,0.01,0.00,0,0.46,28,0,0,2017-11-15,0.19536,0.00331,0.00100,-0.00115,0.00511,0.00058
IBM171229P00177500,IBM,2017-12-29,177.50,put,0.00,30.30,28.00,17,32.60,1,0,0,2017-11-15,0.27341,-0.97237,0.00455,-0.00458,0.03246,-0.20895
IBM171229C00180000,IBM,2017-12-29,180.00,call,0.00,0.01,0.00,0,0.51,5,0,0,2017-11-15,0.21487,0.00403,0.00109,-0.00151,0.00609,0.00070
IBM171229P00180000,IBM,2017-12-29,180.00,put,0.00,32.77,30.50,17,35.05,5,0,0,2017-11-15,0.27341,-0.98050,0.00339,-0.00190,0.02421,-0.21334
IBM171229C00182500,IBM,2017-12-29,182.50,call,0.00,0.01,0.00,0,0.50,30,0,0,2017-11-15,0.21487,0.00230,0.00065,-0.00091,0.00367,0.00040
IBM171229P00182500,IBM,2017-12-29,182.50,put,0.00,35.27,33.00,17,37.55,1,0,0,2017-11-15,0.29292,-0.98009,0.00322,-0.00250,0.02463,-0.21629
IBM171229C00185000,IBM,2017-12-29,185.00,call,0.00,0.01,0.00,0,0.48,6,0,0,2017-11-15,0.23438,0.00290,0.00074,-0.00122,0.00453,0.00050
IBM171229P00185000,IBM,2017-12-29,185.00,put,0.00,37.80,35.50,17,40.10,5,0,0,2017-11-15,0.33194,-0.97253,0.00373,-0.00643,0.03230,-0.21804
IBM171229C00187500,IBM,2017-12-29,187.50,call,0.00,0.01,0.00,0,0.46,3,0,0,2017-11-15,0.25390,0.00354,0.00082,-0.00158,0.00543,0.00061
IBM171229P00187500,IBM,2017-12-29,187.50,put,0.00,40.33,38.00,17,42.65,1,0,0,2017-11-15,0.35146,-0.97233,0.00354,-0.00715,0.03249,-0.22102
IBM180119C00060000,IBM,2018-01-19,60.00,call,45.78,87.40,85.75,6,89.05,6,0,0,2017-11-15,0.95632,0.99243,0.00035,-0.01140,0.01296,0.10435
IBM180119P00060000,IBM,2018-01-19,60.00,put,0.01,0.01,0.00,0,0.03,26,0,1455,2017-11-15,0.70267,-0.00074,0.00006,-0.00085,0.00158,-0.00021
IBM180119C00065000,IBM,2018-01-19,65.00,call,43.42,82.45,80.70,6,84.20,6,0,0,2017-11-15,0.91729,0.98952,0.00049,-0.01416,0.01723,0.11236
IBM180119P00065000,IBM,2018-01-19,65.00,put,0.01,0.01,0.00,0,0.02,5,0,530,2017-11-15,0.64413,-0.00082,0.00007,-0.00086,0.00174,-0.00023
IBM180119C00070000,IBM,2018-01-19,70.00,call,40.92,77.45,75.65,6,79.25,6,0,6,2017-11-15,0.81974,0.98998,0.00052,-0.01262,0.01657,0.12143
IBM180119P00070000,IBM,2018-01-19,70.00,put,0.01,0.01,0.00,0,0.02,5,0,664,2017-11-15,0.58560,-0.00085,0.00008,-0.00081,0.00181,-0.00024
IBM180119C00075000,IBM,2018-01-19,75.00,call,38.41,72.43,70.65,6,74.20,6,0,7,2017-11-15,0.74169,0.98970,0.00059,-0.01201,0.01697,0.13027
IBM180119P00075000,IBM,2018-01-19,75.00,put,0.01,0.01,0.00,0,0.04,48,0,943,2017-11-15,0.54657,-0.00116,0.00011,-0.00100,0.00240,-0.00033
IBM180119C00080000,IBM,2018-01-19,80.00,call,35.73,67.50,65.75,6,69.25,6,0,6,2017-11-15,0.70267,0.98642,0.00080,-0.01413,0.02157,0.13821
IBM180119P00080000,IBM,2018-01-19,80.00,put,0.01,0.01,0.00,0,0.04,31,0,661,2017-11-15,0.48804,-0.00107,0.00012,-0.00083,0.00222,-0.00030
IBM180119C00085000,IBM,2018-01-19,85.00,call,38.48,62.58,60.85,6,64.30,6,0,0,2017-11-15,0.66364,0.98239,0.00105,-0.01637,0.02697,0.14593
IBM180119P00085000,IBM,2018-01-19,85.00,put,0.01,0.01,0.00,0,0.04,6,0,1156,2017-11-15,0.44901,-0.00135,0.00016,-0.00094,0.00275,-0.00037
IBM180119C00090000,IBM,2018-01-19,90.00,call,29.00,57.52,57.15,11,57.90,6,0,34,2017-11-15,0.58560,0.98300,0.00116,-0.01456,0.02617,0.15506
IBM180119P00090000,IBM,2018-01-19,90.00,put,0.20,0.04,0.02,21,0.06,12,0,542,2017-11-15,0.46853,-0.00474,0.00047,-0.00306,0.00856,-0.00132
IBM180119C00095000,IBM,2018-01-19,95.00,call,24.23,52.70,50.95,6,54.45,6,0,0,2017-11-15,0.58560,0.97136,0.00180,-0.02117,0.04064,0.16055
IBM180119P00095000,IBM,2018-01-19,95.00,put,0.03,0.06,0.04,19,0.08,6,0,456,2017-11-15,0.42950,-0.00596,0.00063,-0.00344,0.01050,-0.00166
IBM180119C00100000,IBM,2018-01-19,100.00,call,24.10,47.60,47.20,11,48.00,11,0,63,2017-11-15,0.48804,0.97654,0.00183,-0.01597,0.03440,0.17106
IBM180119P00100000,IBM,2018-01-19,100.00,put,0.09,0.08,0.06,46,0.10,63,20,1905,2017-11-15,0.40999,-0.00993,0.00104,-0.00513,0.01644,-0.00276
IBM180119C00105000,IBM,2018-01-19,105.00,call,23.33,42.80,41.25,6,44.35,6,0,21,2017-11-15,0.48804,0.95995,0.00285,-0.02323,0.05355,0.17517
IBM180119P00105000,IBM,2018-01-19,105.00,put,0.06,0.12,0.10,13,0.13,54,0,2604,2017-11-15,0.37097,-0.01238,0.00139,-0.00562,0.01992,-0.00343
IBM180119C00110000,IBM,2018-01-19,110.00,call,20.83,37.88,36.20,6,39.55,11,0,29,2017-11-15,0.42950,0.95595,0.00349,-0.02237,0.05784,0.18303
IBM180119P00110000,IBM,2018-01-19,110.00,put,0.16,0.15,0.13,22,0.16,1,1,4023,2017-11-15,0.35146,-0.02030,0.00225,-0.00813,0.03043,-0.00562
IBM180119C00115000,IBM,2018-01-19,115.00,call,18.35,32.85,31.15,6,34.55,6,0,3,2017-11-15,0.37097,0.95195,0.00434,-0.02111,0.06202,0.19092
IBM180119P00115000,IBM,2018-01-19,115.00,put,0.20,0.21,0.19,30,0.24,46,61,2496,2017-11-15,0.31243,-0.02566,0.00308,-0.00879,0.03708,-0.00707
IBM180119C00120000,IBM,2018-01-19,120.00,call,15.00,28.02,26.45,6,29.60,6,0,195,2017-11-15,0.35146,0.92799,0.00629,-0.02647,0.08518,0.19307
IBM180119P00120000,IBM,2018-01-19,120.00,put,0.33,0.32,0.30,2,0.34,41,52,3242,2017-11-15,0.29292,-0.04219,0.00495,-0.01238,0.05586,-0.01164
